Organization Name,Organization Name URL,Categories,Headquarters Location,Description,Contact Email,Phone Number,Website,Company Type,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Date,Last Funding Type,Total Funding Amount,Category Groups,IPO Status
Iconic Therapeutics,https://www.crunchbase.com/organization/iconic-therapeutics,"Biopharma, Biotechnology, Therapeutics","Atlanta, Georgia, United States",Iconic Therapeutics develops and commercializes immunoconjugate proteins that trigger the immune system to destroy invader cells.,,404-522-8577,http://www.iconictherapeutics.com,For Profit,7,Late Stage Venture,"$10,000,000 ",8/9/16,Series C,"$78,391,902 ","Biotechnology, Health Care, Science and Engineering",Private
Channel Medsystems,https://www.crunchbase.com/organization/channel-medsystems,"Biotechnology, Health Care, Women's","San Francisco, California, United States",Channel Medystems is engaged in the development of proprietary cryo-ablation delivery technologies.,info@channelmedsystems.com,415-546-0204,http://channelmedsystems.com,,6,Late Stage Venture,"$14,100,000 ",8/23/17,Series C,"$52,887,000 ","Biotechnology, Health Care, Science and Engineering",Private
NBE-Therapeutics,https://www.crunchbase.com/organization/nbe-therapeutics,"Biotechnology, Medical, Therapeutics","Basel, Basel-Stadt, Switzerland","NBE-Therapeutics is a privately owned Swiss, Basel-based Biotech company.",info@NBE-Therapeutics.com,41616332230,http://www.nbe-therapeutics.com,For Profit,3,Early Stage Venture,"CHF20,000,000",6/28/18,Series B,"CHF43,000,000","Biotechnology, Health Care, Science and Engineering",Private
MicuRx Pharmaceuticals,https://www.crunchbase.com/organization/micurx-pharmaceuticals,"Biotechnology, Health Care, Medical","Hayward, California, United States",MicuRx discovers and develops novel antibiotics to prevent and treat drug-resistant bacterial infections.,zyuan@micurx.com,510-782-2021,http://micurx.com,,4,Late Stage Venture,"CN¥100,000,000",12/7/17,Series D,"$105,106,196 ","Biotechnology, Health Care, Science and Engineering",Private
Galera Therapeutics,https://www.crunchbase.com/organization/galera-therapeutics,"Biotechnology, Life Science, Therapeutics","Malvern, Pennsylvania, United States",Galera Therapeutics develops therapeutic agents for preventing damage to normal tissues during the radiation treatment of cancer.,,6104080321,http://www.galeratx.com,,8,Early Stage Venture,"$15,000,000 ",11/28/16,Series B,"$78,610,000 ","Biotechnology, Health Care, Science and Engineering",Private
Vivace Therapeutics,https://www.crunchbase.com/organization/vivace-therapeutics,"Biotechnology, Medical, Therapeutics","San Mateo, California, United States",A venture-backed start-up dedicated to discovering and developing cancer therapeutics by targeting a novel pathway.,Info@vivacetherapeutics.com,,http://vivacetherapeutics.com,For Profit,2,Early Stage Venture,"$25,000,000 ",6/28/17,Series B,"$40,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
Adarza BioSystems,https://www.crunchbase.com/organization/adarza-biosystems,"Biotechnology, Clinical Trials, Health Diagnostics","St Louis, Missouri, United States",Adarza BioSystems develops a biological assay platform for measuring clinical and point-of-care samples.,info@adarzabio.com,(585) 292-7870,http://www.adarzabio.com,For Profit,6,Late Stage Venture,"$17,000,000 ",1/19/17,Series C,"$31,050,000 ","Biotechnology, Health Care, Science and Engineering",Private
Nurix,https://www.crunchbase.com/organization/nurix,"Biotechnology, Health Care, Therapeutics","San Francisco, California, United States",Nurix develops small molecule inhibitors for the treatment of proliferative and degenerative diseases.,info@nurix-inc.com,415-865-2057,http://nurix-inc.com,For Profit,3,Late Stage Venture,"$17,000,000 ",9/25/15,Series C,"$45,200,000 ","Biotechnology, Health Care, Science and Engineering",Private
LAM Therapeutics,https://www.crunchbase.com/organization/lam-therapeutics,"Biotechnology, Genetics, Medical, Therapeutics","Guilford, Connecticut, United States",LAM Therapeutics develops drugs for rare diseases and cancer.,info@lamthera.com,(203)458-7100,http://lamtherapeutics.com/,For Profit,2,Late Stage Venture,"$58,000,000 ",3/30/17,Series C,"$98,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
PanOptica,https://www.crunchbase.com/organization/panoptica,"Biopharma, Biotechnology, Therapeutics","Mount Arlington, New Jersey, United States",PanOptica is a biopharma company developing ophthalmic therapeutics for the treatment of eye diseases.,info@panopticapharma.com,908-766-2202,http://panopticapharma.com,For Profit,5,Early Stage Venture,"$11,000,000 ",10/6/17,Series B,"$109,883,195 ","Biotechnology, Health Care, Science and Engineering",Private
Crown Bioscience,https://www.crunchbase.com/organization/crown-bioscience,"Biotechnology, Health Care, Medical","Santa Clara, California, United States",Crown Bioscience provides drug discovery solutions to pharmaceutical companies for cancer and metabolic diseases.,busdev@crownbio.com.,(855)827-6968,http://www.crownbio.com,For Profit,7,M&A,"$26,600,000 ",5/23/14,Series D,"$88,650,000 ","Biotechnology, Health Care, Science and Engineering",Private
Acousia Therapeutics,https://www.crunchbase.com/organization/acousia-therapeutics,"Biotechnology, Health Care, Therapeutics","Tübingen, Baden-Wurttemberg, Germany",Acousia Therapeutics is working to prevent and treat hearing loss by inhibiting cell apoptosis and encouraging cell regeneration.,info@acousia.com,,http://www.acousia.com/,For Profit,2,Early Stage Venture,"€10,000,000",5/14/18,Series B,"€12,500,000","Biotechnology, Health Care, Science and Engineering",Private
MedDay,https://www.crunchbase.com/organization/medday,"Biotechnology, Medical, Pharmaceutical","Paris, Ile-de-France, France",MedDay is a biotechnology company specializing in therapeutics for the treatment of neuro-metabolic diseases.,contact@medday-pharma.com,,http://www.medday-pharma.com/,For Profit,2,Early Stage Venture,"$38,500,000 ",4/8/16,Series B,"$48,958,774 ","Biotechnology, Health Care, Science and Engineering",Private
Celtaxsys,https://www.crunchbase.com/organization/celtaxsys,"Biopharma, Biotechnology, Health Care","Atlanta, Georgia, United States","Celtaxsys is a biopharmaceutical company, engages in developing and testing drug compounds for treating cancer.",info@celtaxsys.com,(404) 920-0702,http://www.celtaxsys.com,For Profit,6,Late Stage Venture,,1/8/18,Series E,"$60,162,386 ","Biotechnology, Health Care, Science and Engineering",Private
Symetis,https://www.crunchbase.com/organization/symetis,"Biotechnology, Health Care, Medical","Ecublens, Vaud, Switzerland",Symetis is a Swiss company developing minimally invasive heart valve replacement therapies for patients suffering from heart valve diseases.,info@symetis.com,41216510160,http://www.symetis.com,For Profit,5,M&A,,5/3/12,Series D,"$56,700,000 ","Biotechnology, Health Care, Science and Engineering",Private
Amphora Medical,https://www.crunchbase.com/organization/amphora-medical,"Biotechnology, Manufacturing, Medical Device","Minneapolis, Minnesota, United States",Amphora Medical is a Minnesota-based developer of medical devices and instruments.,,7634961719,http://amphoramedical.com/,,3,Early Stage Venture,"$35,500,000 ",7/20/17,Series B,"$48,882,106 ","Biotechnology, Health Care, Manufacturing, Science and Engineering",Private
GnuBIO,https://www.crunchbase.com/organization/gnubio,"Biotechnology, Genetics, Health Care, Medical Device","Cambridge, Massachusetts, United States",GnuBIO is a developer of scalable DNA sequencing technology for the diagnostic and applied markets.,info@gnubio.com,617 446 6744,http://gnubio.com,For Profit,4,M&A,"$10,000,000 ",10/2/12,Series B,"$22,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Psioxus Therapeutics,https://www.crunchbase.com/organization/psioxus-therapeutics,"Biotechnology, Health Care, Therapeutics","Oxfordshire, United Kingdom, Europe",PsiOxus Therapeutics Ltd develops novel therapeutics for serious diseases with a particular focus upon cancer.,enquiries@psioxus.com,44 1235 835 328,http://www.psioxus.com/,For Profit,4,Late Stage Venture,"£25,000,000",5/19/15,Series C,"£52,600,000","Biotechnology, Health Care, Science and Engineering",Private
Annexon Biosciences,https://www.crunchbase.com/organization/annexon-biosciences,"Biotechnology, Health Care, Health Diagnostics, Life Science, Therapeutics","South San Francisco, California, United States","Annexon Biosciences a biotechnology company, discovers and developing novel therapeutics for neurodegenerative and autoimmune disorders.",info@annexonbio.com,(650)822-5500,http://www.annexonbio.com/contact/,For Profit,3,Early Stage Venture,"$44,000,000 ",6/23/16,Series B,"$78,999,999 ","Biotechnology, Health Care, Science and Engineering",Private
GrayBug,https://www.crunchbase.com/organization/graybug,"Biotechnology, Health Care, Medical","Baltimore, Maryland, United States",GrayBug is a biotechnology company developing technologies to treat eye diseases.,info@GrayBug.com,,http://graybug.com,For Profit,5,Early Stage Venture,"$44,500,000 ",5/2/16,Series B,"$49,240,000 ","Biotechnology, Health Care, Science and Engineering",Private
Oculis,https://www.crunchbase.com/organization/oculis,"Biotechnology, Health Care, Pharmaceutical","Reykjavík, Gullbringusysla, Iceland","Oculis is a clinical-stage, privately held, pharmaceutical development company focusing on ophthalmic drugs and novel drug delivery.",info@oculispharma.com,+354 546-4440,http://www.oculis.com,For Profit,7,Early Stage Venture,"CHF20,000,000",1/4/18,Series B,"$21,063,556 ","Biotechnology, Health Care, Science and Engineering",Private
MISSION Therapeutics,https://www.crunchbase.com/organization/mission-therapeutics,"Biotechnology, Health Care, Health Diagnostics","Cambridge, Cambridgeshire, United Kingdom",MISSION Therapeutics is a platform of technologies for the development of drugs targeting enzymes involved in cancer and other diseases.,enquires@missiontherapeutics.com,4.40122E+12,http://www.missiontherapeutics.com,For Profit,4,Late Stage Venture,"£60,000,000",2/2/16,Series C,"$127,572,919 ","Biotechnology, Health Care, Science and Engineering",Private
Carmot Therapeutics,https://www.crunchbase.com/organization/carmot-therapeutics,"Biotechnology, Health Care, Therapeutics","San Francisco, California, United States","Carmot Therapeutics develops drugs to treat inflammatory, metabolic and neurological diseases.",info@carmot.us,5105279251,http://carmot.us,,4,Early Stage Venture,"$15,000,000 ",1/17/18,Series B,"$27,846,101 ","Biotechnology, Health Care, Science and Engineering",Private
Applied Proteomics,https://www.crunchbase.com/organization/applied-proteomics,"Biotechnology, Health Care, Health Diagnostics","San Diego, California, United States",Applied Proteomics offers a protein biomarker discovery platform to advance the application of proteomics.,info@appliedproteomics.com,8589992800,http://www.appliedproteomics.com,,3,Late Stage Venture,"$28,000,000 ",8/20/13,Series C,"$54,500,000 ","Biotechnology, Health Care, Science and Engineering",Private
Avelas Biosciences,https://www.crunchbase.com/organization/avelas-biosciences,"Biotechnology, Life Science, Real Time","La Jolla, California, United States",Avelas Biosciences develops real-time luminous maps for oncologic surgeons to refer while in surgery.,info@avelasbio.com,8587504704,http://www.avelasbio.com,,4,Late Stage Venture,"$20,000,000 ",8/18/16,Series C,"$41,850,000 ","Biotechnology, Science and Engineering",Private
TruTag Technologies,https://www.crunchbase.com/organization/trutag-technologies,"AgTech, Biotechnology, Pharmaceutical, Product Management","Kapolei, Hawaii, United States","TruTag Technologies, Inc. provides product authentication and brand protection solutions.",info@trutags.com,8089492209,http://www.trutags.com/,,2,Early Stage Venture,,3/1/15,Series B,"$16,776,527 ","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering",Private
Adagene,https://www.crunchbase.com/organization/adagene,"Biotechnology, Medical, Therapeutics","Suzhou, Jiangsu, China",Adagene is an antibody discovery and engineering company which seeks to establish technology-driven discovery partnerships.,info@adagene.com,51287773632,http://www.adagene.com/,For Profit,4,Late Stage Venture,"$50,000,000 ",3/27/18,Series C,"$86,000,000 ","Biotechnology, Health Care, Science and Engineering",Private
M3 Biotechnology,https://www.crunchbase.com/organization/m3-biotechnology,"Biotechnology, Therapeutics","Seattle, Washington, United States",M3 Biotechnology is a clinical-stage company with a novel platform of disease-modifying regenerative small molecules.,info@m3bio.com,206-221-8112,http://m3bio.com,For Profit,4,Early Stage Venture,"$15,200,000 ",11/2/17,Series B,"$30,100,000 ","Biotechnology, Health Care, Science and Engineering",Private
On Target Laboratories,https://www.crunchbase.com/organization/on-target-laboratories,"Biotechnology, Life Science, Medical","Northbrook, Illinois, United States","On Target Laboratories engages in discovering, developing, and commercializing small molecules that target specific pathological",,6105846191,http://www.ontargetlaboratories.com/,,4,Early Stage Venture,"$4,000,000 ",3/14/18,Series B,"$60,700,000 ","Biotechnology, Health Care, Science and Engineering",Private
Arbor Pharmaceuticals,https://www.crunchbase.com/organization/arbor-pharmaceuticals,"Biotechnology, Life Science, Pharmaceutical","Atlanta, Georgia, United States",Arbor Pharmaceuticals is a specialty pharmaceutical company developing late-stage therapeutic products for common pediatric conditions.,info@arborpharma.com,6783342423,http://www.arborpharma.com,For Profit,4,Early Stage Venture,"$34,800,000 ",11/11/10,Series B,"$40,436,000 ","Biotechnology, Health Care, Science and Engineering",Private
